lambda_1,lambda_tv,r2,mse
0.030303969696969697,0.00021209508879201905,-0.01704485575275294,1.1295039992953202
0.030303969696969697,0.0002682695795279727,-0.08289666545873575,1.202637334568611
0.030303969696969697,0.000339322177189533,-0.11737675251702528,1.2409300372041934
0.030303969696969697,0.00042919342601287783,-0.12939831006601143,1.254280871488969
0.030303969696969697,0.0005428675439323859,-0.13396489364811992,1.2593524023953322
0.030303969696969697,0.0006866488450042998,-0.14850427377899678,1.2754994660299501
0.030303969696969697,0.000868511373751353,-0.20149015006993443,1.334344224781997
0.030303969696969697,0.0010985411419875584,-0.2407672975423909,1.3779644199976904
0.030303969696969697,0.0013894954943731374,-0.26707697418763754,1.407183273839666
0.030303969696969697,0.001757510624854793,-0.2923929453498515,1.4352985437926333
0.030303969696969697,0.0022229964825261957,-0.3318210584762644,1.479086397601687
0.030303969696969697,0.002811768697974231,-0.36334031182383586,1.5140908740606283
0.030303969696969697,0.0035564803062231283,-0.39093368798509265,1.5447353717461623
0.030303969696969697,0.004498432668969444,-0.3771811733827468,1.5294621808383533
0.030303969696969697,0.005689866029018299,-0.35690195861947194,1.5069406036944086
0.030303969696969697,0.0071968567300115215,-0.35087718274921764,1.5002496417355347
0.030303969696969697,0.009102981779915217,-0.332051722776457,1.479342567472749
0.030303969696969697,0.011513953993264481,-0.3145196488458113,1.459871894661618
0.030303969696969697,0.014563484775012445,-0.30345368362044334,1.4475823167659951
0.030303969696969697,0.018420699693267165,-0.2960172172064488,1.4393235674023641
0.030303969696969697,0.023299518105153717,-0.29047736022827064,1.4331711439600912
0.030303969696969697,0.029470517025518096,-0.30167928430783086,1.4456117142811526
0.030303969696969697,0.037275937203149416,-0.3232027307956602,1.4695151033491096
0.030303969696969697,0.04714866363457394,-0.3505752646361393,1.4999143392026593
0.030303969696969697,0.05963623316594643,-0.38721337490513896,1.5406036872106479
0.030303969696969697,0.07543120063354623,-0.4385715187016488,1.597640727894175
0.030303969696969697,0.09540954763499944,-0.45646738918755947,1.6175154238531322
0.030303969696969697,0.1206792640639329,-0.5099417692051107,1.6769027023473122
0.030303969696969697,0.15264179671752334,-0.578190062249835,1.7526975107110399
0.030303969696969697,0.19306977288832497,-0.594877015909554,1.7712296145686992
0.030303969696969697,0.244205309454865,-0.5948770494063342,1.7712296517693666
0.030303969696969697,0.30888435964774846,-0.5948780845072854,1.7712308013260034
0.030303969696969697,0.3906939937054621,-0.594876806566597,1.7712293820777665
0.030303969696969697,0.49417133613238384,-0.5948769452961955,1.7712295361473096
0.030303969696969697,0.6250551925273976,-0.5948769516508807,1.7712295432046608
0.030303969696969697,0.7906043210907702,-0.5948772486453369,1.771229873039106
0.030303969696969697,1.0,-0.5948770082429051,1.7712296060543151
0.03535446464646465,1e-05,0.21058538234431534,0.8767036799810962
0.03535446464646465,1.2648552168552958e-05,0.20888375971723672,0.8785934585407196
0.03535446464646465,1.5998587196060572e-05,0.20830220451175774,0.8792393188748867
0.03535446464646465,2.0235896477251556e-05,0.207217645664309,0.8804438021862524
0.03535446464646465,2.559547922699533e-05,0.2048984414206766,0.883019451090574
0.03535446464646465,3.237457542817647e-05,0.1999123131319097,0.8885569176155813
0.03535446464646465,4.094915062380427e-05,0.1929265985684263,0.89631507350493
0.03535446464646465,5.1794746792312125e-05,0.18299645704376344,0.9073432346545912
0.03535446464646465,6.55128556859551e-05,0.17215247028375247,0.9193862889451244
0.03535446464646465,8.286427728546843e-05,0.16548433875959834,0.9267917452352353
0.03535446464646465,0.00010481131341546853,0.150790976484664,0.9431098174999536
0.03535446464646465,0.00013257113655901095,0.13556163719368408,0.9600231321276114
0.03535446464646465,0.00016768329368110083,0.08277163989343927,1.0186503526834676
0.03535446464646465,0.00021209508879201905,0.019865925700667697,1.0885118296452438
0.03535446464646465,0.0002682695795279727,-0.07705172892368028,1.196146097574854
0.03535446464646465,0.000339322177189533,-0.12421501070419083,1.2485244318141544
0.03535446464646465,0.00042919342601287783,-0.13812415409163958,1.2639715706439039
0.03535446464646465,0.0005428675439323859,-0.1437354705715943,1.270203355180811
0.03535446464646465,0.0006866488450042998,-0.14896563716517353,1.2760118444042836
0.03535446464646465,0.000868511373751353,-0.17980509349434093,1.3102613556847933
0.03535446464646465,0.0010985411419875584,-0.1948277768737683,1.3269451635436431
0.03535446464646465,0.0013894954943731374,-0.21549689931926208,1.349899762185048
0.03535446464646465,0.001757510624854793,-0.23592857548924906,1.3725906590670998
0.03535446464646465,0.0022229964825261957,-0.2758108568064146,1.4168829004505128
0.03535446464646465,0.002811768697974231,-0.30677210445521075,1.451267670055001
0.03535446464646465,0.0035564803062231283,-0.33718776468456224,1.4850465242283823
0.03535446464646465,0.004498432668969444,-0.3653690262158402,1.5163439123668896
0.03535446464646465,0.005689866029018299,-0.36082571284256537,1.5112982247591706
0.03535446464646465,0.0071968567300115215,-0.3401255888428807,1.4883091965847468
0.03535446464646465,0.009102981779915217,-0.3217862539040437,1.467942000348843
